title,studio,domestic_gross_x,foreign_gross,year,id_x,release_date,movie,production_budget,domestic_gross_y,worldwide_gross,Unnamed: 0,genre_ids,id_y,original_language,original_title,popularity,vote_average,vote_count
Me and Earl and the Dying Girl,FoxS,6800000.0,2300000,2015,100,2015-06-12,Me and Earl and the Dying Girl,"$8,000,000","$6,758,416","$9,266,180",14395,"[35, 18]",308369,en,Me and Earl and the Dying Girl,8.677,7.6,1570
Bajrangi Bhaijaan,Eros,8199999.0,1200000,2015,86,2015-07-17,Bajrangi Bhaijaan,"$13,000,000","$8,178,001","$121,778,347",14526,"[28, 35, 18]",348892,hi,बजरंगी भाईजान,7.122000000000001,7.9,232
Anomalisa,Par.,3800000.0,1900000,2015,6,2015-12-30,Anomalisa,"$8,000,000","$3,759,286","$5,706,168",14309,"[16, 35, 18, 10749]",291270,en,Anomalisa,10.285,7.1,927
Anomalisa,Par.,3800000.0,1900000,2015,6,2015-12-30,Anomalisa,"$8,000,000","$3,759,286","$5,706,168",17556,"[16, 35, 18, 10749]",291270,en,Anomalisa,10.285,7.1,927
Trash,FCW,17500.0,4800000,2015,46,2015-10-09,Trash,"$12,000,000","$17,484","$6,553,186",14520,"[12, 80, 18, 53]",206563,pt,Trash,7.178999999999999,7.1,353
By the Sea,Uni.,538000.0,2800000,2015,97,2015-11-13,By the Sea,"$20,000,000","$538,460","$3,727,746",14612,"[18, 10749]",314385,en,By the Sea,6.471,5.4,306
Youth,FoxS,2700000.0,1200000,2015,99,2015-12-04,Youth,"$13,000,000","$2,703,296","$24,001,573",14355,"[35, 18]",310593,it,Youth,9.265,6.9,1098
Jem and the Holograms,Uni.,2200000.0,149000,2015,53,2015-10-23,Jem and the Holograms,"$5,000,000","$2,184,640","$2,368,937",14446,"[18, 14, 10402]",266639,en,Jem and the Holograms,7.942,5.4,241
Jem and the Holograms,Uni.,2200000.0,149000,2015,53,2015-10-23,Jem and the Holograms,"$5,000,000","$2,184,640","$2,368,937",17722,"[18, 14, 10402]",266639,en,Jem and the Holograms,7.942,5.4,241
The Vatican Tapes,LGF,1800000.0,1200000,2015,3,2015-07-24,The Vatican Tapes,"$13,000,000","$1,784,763","$14,929,184",14454,"[53, 27]",157544,en,The Vatican Tapes,7.841,4.6,365
Mustang,Cohen,845000.0,1200000,2015,21,2015-11-20,Mustang,"$1,400,000","$845,464","$5,552,584",14490,[18],336804,tr,Mustang,7.459,8.0,755
The D Train,IFC,673000.0,102000,2015,34,2015-05-08,The D Train,"$3,000,000","$669,688","$772,366",14614,"[18, 35]",308638,en,The D Train,6.465,4.6,125
Freeheld,LGF,573000.0,1200000,2015,51,2015-10-02,Freeheld,"$7,000,000","$546,201","$1,732,228",14506,"[10749, 18]",306745,en,Freeheld,7.313,7.3,360
Maggie,RAtt.,187000.0,1200000,2015,47,2015-05-08,Maggie,"$4,500,000","$187,112","$1,027,760",14260,"[27, 18, 9648]",287424,en,Maggie,13.0,5.3,958
Manglehorn,IFC,143000.0,1200000,2015,41,2015-06-19,Manglehorn,"$4,000,000","$132,270","$797,439",14473,[18],254905,en,Manglehorn,7.6610000000000005,5.4,94
Knock Knock,LGP,36300.0,1200000,2015,62,2015-10-09,Knock Knock,"$2,000,000","$36,336","$6,328,516",14213,"[18, 53]",263472,en,Knock Knock,17.867,5.0,1490
Song One,TFA,32299.0,1200000,2015,87,2015-01-23,Song One,"$6,000,000","$32,251","$437,089",11515,[18],244783,en,Song One,6.206,5.6,126
Song One,TFA,32299.0,1200000,2015,87,2015-01-23,Song One,"$6,000,000","$32,251","$437,089",14643,[18],244783,en,Song One,6.206,5.6,126
Strangerland,Alc,17500.0,1200000,2015,27,2015-07-10,Strangerland,"$10,000,000","$17,472","$161,097",14683,"[18, 53, 9648]",245846,en,Strangerland,5.91,5.2,135
Captain America: Civil War,BV,408100000.0,745200000,2016,17,2016-05-06,Captain America: Civil War,"$250,000,000","$408,084,349","$1,140,069,413",17382,"[12, 28, 878]",271110,en,Captain America: Civil War,39.137,7.4,14000
Rogue One: A Star Wars Story,BV,532200000.0,523900000,2016,45,2016-12-16,Rogue One: A Star Wars Story,"$200,000,000","$532,177,324","$1,049,102,856",17401,"[28, 12, 878]",330459,en,Rogue One: A Star Wars Story,21.401,7.5,9296
Rogue One: A Star Wars Story,BV,532200000.0,523900000,2016,45,2016-12-16,Rogue One: A Star Wars Story,"$200,000,000","$532,177,324","$1,049,102,856",20655,"[28, 12, 878]",330459,en,Rogue One: A Star Wars Story,21.401,7.5,9296
Finding Dory,BV,486300000.0,542300000,2016,46,2016-06-17,Finding Dory,"$200,000,000","$486,295,561","$1,021,215,193",17454,"[12, 16, 35, 10751]",127380,en,Finding Dory,15.392999999999999,7.0,7845
Zootopia,BV,341300000.0,682500000,2016,57,2016-03-04,Zootopia,"$150,000,000","$341,268,248","$1,019,429,616",17391,"[16, 12, 10751, 35]",269149,en,Zootopia,27.549,7.7,9977
The Secret Life of Pets,Uni.,368400000.0,507100000,2016,26,2016-07-08,The Secret Life of Pets,"$75,000,000","$368,384,330","$886,750,534",17581,"[12, 35, 16, 10751]",328111,en,The Secret Life of Pets,9.908999999999999,6.1,5374
Batman v Superman: Dawn of Justice,WB,330400000.0,543300000,2016,18,2016-03-25,Batman v Superman: Dawn of Justice,"$250,000,000","$330,360,194","$867,500,281",17390,"[28, 12, 14]",209112,en,Batman v Superman: Dawn of Justice,28.088,5.8,11991
Deadpool,Fox,363100000.0,420000000,2016,56,2016-02-12,Deadpool,"$58,000,000","$363,070,709","$801,025,593",17383,"[28, 12, 35]",293660,en,Deadpool,35.067,7.6,20175
Suicide Squad,WB,325100000.0,421700000,2016,100,2016-08-05,Suicide Squad,"$175,000,000","$325,100,054","$746,059,887",17437,"[28, 12, 80, 14, 878]",297761,en,Suicide Squad,16.53,5.9,13533
Doctor Strange,BV,232600000.0,445100000,2016,28,2016-11-04,Doctor Strange,"$165,000,000","$232,641,920","$676,404,566",17384,"[28, 12, 14, 878]",284052,en,Doctor Strange,33.035,7.3,12582
Doctor Strange,BV,232600000.0,445100000,2016,28,2016-11-04,Doctor Strange,"$165,000,000","$232,641,920","$676,404,566",20625,"[28, 12, 14, 878]",284052,en,Doctor Strange,33.035,7.3,12582
Moana,BV,248800000.0,394600000,2016,62,2016-11-23,Moana,"$150,000,000","$248,757,044","$637,517,365",18108,"[12, 35, 10751, 16]",277834,en,Moana,4.419,7.5,6907
Moana,BV,248800000.0,394600000,2016,62,2016-11-23,Moana,"$150,000,000","$248,757,044","$637,517,365",21391,"[12, 35, 10751, 16]",277834,en,Moana,4.419,7.5,6907
Sing,Uni.,270400000.0,363800000,2016,29,2016-12-21,Sing,"$75,000,000","$270,329,045","$634,454,789",17427,"[16, 35, 18, 10751]",335797,en,Sing,17.572,6.9,4303
Sing,Uni.,270400000.0,363800000,2016,29,2016-12-21,Sing,"$75,000,000","$270,329,045","$634,454,789",20674,"[16, 35, 18, 10751]",335797,en,Sing,17.572,6.9,4303
X-Men: Apocalypse,Fox,155400000.0,388500000,2016,93,2016-05-27,X-Men: Apocalypse,"$178,000,000","$155,442,489","$542,537,546",17381,"[28, 12, 878, 14]",246655,en,X-Men: Apocalypse,39.293,6.5,8348
Kung Fu Panda 3,Fox,143500000.0,377600000,2016,11,2016-01-29,Kung Fu Panda 3,"$140,000,000","$143,528,619","$517,599,142",17444,"[28, 12, 16, 35, 10751]",140300,en,Kung Fu Panda 3,16.248,6.7,2944
La La Land,LG/S,151100000.0,295000000,2016,92,2016-12-09,La La Land,"$20,000,000","$151,101,803","$426,351,163",17443,"[35, 18, 10749]",313369,en,La La Land,16.275,7.9,10028
La La Land,LG/S,151100000.0,295000000,2016,92,2016-12-09,La La Land,"$20,000,000","$151,101,803","$426,351,163",20688,"[35, 18, 10749]",313369,en,La La Land,16.275,7.9,10028
Warcraft,Uni.,47400000.0,386300000,2016,46,2016-06-10,Warcraft,"$160,000,000","$47,225,655","$425,522,281",17400,"[28, 12, 14]",68735,en,Warcraft,21.464000000000002,6.3,4071
Jason Bourne,Uni.,162400000.0,253100000,2016,86,2016-07-29,Jason Bourne,"$120,000,000","$162,192,920","$416,168,316",17463,"[28, 53]",324668,en,Jason Bourne,14.568,6.1,3611
Ice Age: Collision Course,Fox,64099999.0,344500000,2016,52,2016-07-22,Ice Age: Collision Course,"$105,000,000","$64,063,008","$402,156,682",17419,"[12, 16, 10751, 35]",278154,en,Ice Age: Collision Course,18.233,5.9,2430
Independence Day: Resurgence,Fox,103100000.0,286500000,2016,33,2016-06-24,Independence Day: Resurgence,"$165,000,000","$103,144,286","$384,169,424",17451,"[28, 12, 878]",47933,en,Independence Day: Resurgence,15.732000000000001,5.1,3911
The Legend of Tarzan,WB,126600000.0,230100000,2016,88,2016-07-01,The Legend of Tarzan,"$180,000,000","$126,643,061","$348,902,025",17460,"[28, 12]",258489,en,The Legend of Tarzan,14.797,5.8,4102
The Angry Birds Movie,Sony,107500000.0,244800000,2016,77,2016-05-20,The Angry Birds Movie,"$73,000,000","$107,509,366","$352,327,887",17421,"[16, 12, 35]",153518,en,The Angry Birds Movie,17.998,6.0,1851
Trolls,Fox,153700000.0,193200000,2016,73,2016-11-04,Trolls,"$125,000,000","$153,707,064","$344,150,134",17442,"[12, 10751, 35, 14, 10402, 16]",136799,en,Trolls,16.285999999999998,6.6,1880
Trolls,Fox,153700000.0,193200000,2016,73,2016-11-04,Trolls,"$125,000,000","$153,707,064","$344,150,134",20687,"[12, 10751, 35, 14, 10402, 16]",136799,en,Trolls,16.285999999999998,6.6,1880
Star Trek Beyond,Par.,158800000.0,184600000,2016,79,2016-07-22,Star Trek Beyond,"$185,000,000","$158,848,340","$335,802,233",17412,"[28, 12, 878]",188927,en,Star Trek Beyond,19.142,6.7,4275
Now You See Me 2,LG/S,65099999.0,269800000,2016,66,2016-06-10,Now You See Me 2,"$90,000,000","$65,075,540","$328,325,007",17392,"[28, 35, 53]",291805,en,Now You See Me 2,25.805,6.8,6744
Dangal,UTV,12400000.0,290500000,2016,56,2016-12-21,Dangal,"$9,500,000","$12,391,761","$294,654,618",17574,"[18, 28]",360814,hi,दंगल,10.022,8.1,358
Alice Through the Looking Glass,BV,77000000.0,222400000,2016,26,2016-05-27,Alice Through the Looking Glass,"$170,000,000","$77,042,381","$276,928,112",17435,"[12, 10751, 14]",241259,en,Alice Through the Looking Glass,16.642,6.5,3803
Teenage Mutant Ninja Turtles: Out of the Shadows,Par.,82100000.0,163600000,2016,32,2016-06-03,Teenage Mutant Ninja Turtles: Out of the Shadows,"$135,000,000","$82,051,601","$245,328,374",17457,"[28, 12, 35, 10751, 878]",308531,en,Teenage Mutant Ninja Turtles: Out of the Shadows,15.095999999999998,5.9,1860
Sully,WB,125100000.0,115700000,2016,50,2016-09-09,Sully,"$60,000,000","$125,070,033","$238,524,556",17420,"[18, 36]",363676,en,Sully,18.148,7.1,3924
Inferno,Sony,34300000.0,185700000,2016,64,2016-10-28,Inferno,"$75,000,000","$34,343,574","$219,519,367",17428,"[9648, 53, 18]",207932,en,Inferno,17.41,5.9,3877
Inferno,Sony,34300000.0,185700000,2016,64,2016-10-28,Inferno,"$75,000,000","$34,343,574","$219,519,367",20675,"[9648, 53, 18]",207932,en,Inferno,17.41,5.9,3877
Central Intelligence,WB (NL),127400000.0,89500000,2016,91,2016-06-17,Central Intelligence,"$50,000,000","$127,440,871","$217,194,805",17465,"[28, 35, 9648]",302699,en,Central Intelligence,14.478,6.3,3133
Me Before You,WB (NL),56200000.0,152100000,2016,20,2016-06-03,Me Before You,"$20,000,000","$56,245,075","$208,265,198",17431,"[18, 10749]",296096,en,Me Before You,16.917,7.7,5939
London Has Fallen,Focus,62500000.0,143200000,2016,80,2016-03-04,London Has Fallen,"$60,000,000","$62,524,260","$195,194,085",17455,"[28, 53]",267860,en,London Has Fallen,15.287,5.9,2591
Arrival,Par.,100500000.0,102800000,2016,34,2016-11-11,Arrival,"$47,000,000","$100,546,139","$203,127,894",17394,"[18, 878, 9648]",329865,en,Arrival,25.441999999999997,7.4,10387
Arrival,Par.,100500000.0,102800000,2016,34,2016-11-11,Arrival,"$47,000,000","$100,546,139","$203,127,894",20636,"[18, 878, 9648]",329865,en,Arrival,25.441999999999997,7.4,10387
Bad Moms,STX,113300000.0,70700000,2016,99,2016-07-29,Bad Moms,"$20,000,000","$113,257,297","$180,998,716",17467,[35],376659,en,Bad Moms,14.332,6.5,2600
Storks,WB,72700000.0,110700000,2016,15,2016-09-23,Storks,"$70,000,000","$72,679,278","$183,353,431",17503,"[12, 16, 35, 10751]",332210,en,Storks,12.100999999999999,6.5,1308
The BFG,BV,55500000.0,127900000,2016,17,2016-07-01,The BFG,"$140,000,000","$55,483,770","$199,646,680",17406,"[12, 10751, 14]",267935,en,The BFG,20.08,6.2,1916
Hacksaw Ridge,LGF,67200000.0,108100000,2016,17,2016-11-04,Hacksaw Ridge,"$40,000,000","$67,209,615","$168,904,682",17396,"[18, 36, 10752]",324786,en,Hacksaw Ridge,24.074,8.1,6608
Hacksaw Ridge,LGF,67200000.0,108100000,2016,17,2016-11-04,Hacksaw Ridge,"$40,000,000","$67,209,615","$168,904,682",20643,"[18, 36, 10752]",324786,en,Hacksaw Ridge,24.074,8.1,6608
Jack Reacher: Never Go Back,Par.,58700000.0,103400000,2016,85,2016-10-21,Jack Reacher: Never Go Back,"$60,000,000","$58,697,076","$159,946,489",17430,"[28, 53]",343611,en,Jack Reacher: Never Go Back,17.085,5.6,2831
Jack Reacher: Never Go Back,Par.,58700000.0,103400000,2016,85,2016-10-21,Jack Reacher: Never Go Back,"$60,000,000","$58,697,076","$159,946,489",20678,"[28, 53]",343611,en,Jack Reacher: Never Go Back,17.085,5.6,2831
The Accountant,WB,86300000.0,68900000,2016,100,2016-10-14,The Accountant,"$40,000,000","$86,260,045","$152,962,083",17473,"[80, 53, 18]",302946,en,The Accountant,13.81,6.9,3407
The Accountant,WB,86300000.0,68900000,2016,100,2016-10-14,The Accountant,"$40,000,000","$86,260,045","$152,962,083",20731,"[80, 53, 18]",302946,en,The Accountant,13.81,6.9,3407
Gods of Egypt,LG/S,31200000.0,119500000,2016,18,2016-02-26,Gods of Egypt,"$140,000,000","$31,153,464","$138,836,756",17417,"[28, 12, 14, 878]",205584,en,Gods of Egypt,18.517,5.4,2353
Lights Out,WB (NL),67300000.0,81600000,2016,55,2016-07-22,Lights Out,"$5,000,000","$67,268,835","$148,806,510",17495,"[53, 9648, 27]",345911,en,Lights Out,12.408,6.3,2220
Sausage Party,Sony,97700000.0,43000000,2016,28,2016-08-12,Sausage Party,"$19,000,000","$97,670,358","$141,344,255",17456,"[12, 16, 35, 14]",223702,en,Sausage Party,15.232000000000001,5.6,4237
Lion,Wein.,51700000.0,88600000,2016,60,2016-11-25,Lion,"$12,000,000","$51,739,495","$149,570,720",17429,[18],334543,en,Lion,17.215999999999998,8.1,3833
Lion,Wein.,51700000.0,88600000,2016,60,2016-11-25,Lion,"$12,000,000","$51,739,495","$149,570,720",20677,[18],334543,en,Lion,17.215999999999998,8.1,3833
Mechanic: Resurrection,LG/S,21200000.0,104500000,2016,94,2016-08-26,Mechanic: Resurrection,"$40,000,000","$21,218,403","$109,738,840",17441,"[28, 80, 53]",278924,en,Mechanic: Resurrection,16.302,5.6,1929
Ride Along 2,Uni.,91200000.0,33400000,2016,95,2016-01-15,Ride Along 2,"$40,000,000","$90,862,685","$124,827,316",17484,"[28, 35]",323675,en,Ride Along 2,12.977,6.2,939
Deepwater Horizon,LG/S,61400000.0,60400000,2016,47,2016-09-30,Deepwater Horizon,"$156,000,000","$61,433,527","$122,603,824",17476,"[18, 28]",296524,en,Deepwater Horizon,13.685,6.7,2606
Deepwater Horizon,LG/S,61400000.0,60400000,2016,47,2016-09-30,Deepwater Horizon,"$156,000,000","$61,433,527","$122,603,824",20734,"[18, 28]",296524,en,Deepwater Horizon,13.685,6.7,2606
Allied,Par.,40100000.0,79400000,2016,47,2016-11-23,Allied,"$106,000,000","$40,098,064","$119,266,661",17409,"[28, 18, 10752, 10749, 53]",369885,en,Allied,19.611,6.7,2765
Allied,Par.,40100000.0,79400000,2016,47,2016-11-23,Allied,"$106,000,000","$40,098,064","$119,266,661",20663,"[28, 18, 10752, 10749, 53]",369885,en,Allied,19.611,6.7,2765
The Shallows,Sony,55100000.0,64000000,2016,54,2016-06-24,The Shallows,"$13,000,000","$55,121,623","$118,763,442",17469,"[27, 18, 53]",332567,en,The Shallows,14.091,6.3,3037
The Purge: Election Year,Uni.,79200000.0,39400000,2016,42,2016-07-01,The Purge: Election Year,"$10,000,000","$79,042,440","$118,514,727",17415,"[28, 27, 53]",316727,en,The Purge: Election Year,18.975,6.3,2900
Why Him?,Fox,60300000.0,57800000,2016,62,2016-12-23,Why Him?,"$38,000,000","$60,323,786","$117,425,156",17458,[35],356305,en,Why Him?,15.044,6.2,2494
Why Him?,Fox,60300000.0,57800000,2016,62,2016-12-23,Why Him?,"$38,000,000","$60,323,786","$117,425,156",20708,[35],356305,en,Why Him?,15.044,6.2,2494
Office Christmas Party,Par.,54800000.0,59700000,2016,81,2016-12-09,Office Christmas Party,"$45,000,000","$54,767,494","$91,323,299",17541,[35],384682,en,Office Christmas Party,10.729000000000001,5.6,1191
10 Cloverfield Lane,Par.,72100000.0,38100000,2016,54,2016-03-11,10 Cloverfield Lane,"$5,000,000","$72,082,999","$108,286,422",17422,"[53, 878, 18]",333371,en,10 Cloverfield Lane,17.892,6.9,4629
Neighbors 2: Sorority Rising,Uni.,55500000.0,52600000,2016,56,2016-05-20,Neighbors 2: Sorority Rising,"$35,000,000","$55,340,730","$108,757,621",17425,[35],325133,en,Neighbors 2: Sorority Rising,17.662,5.7,2829
Dirty Grandpa,LGF,35600000.0,58500000,2016,62,2016-01-22,Dirty Grandpa,"$11,500,000","$35,593,113","$105,078,449",17528,[35],291870,en,Dirty Grandpa,11.432,5.8,2667
Money Monster,TriS,41000000.0,52300000,2016,98,2016-05-13,Money Monster,"$27,000,000","$41,012,075","$93,466,095",17534,"[53, 18]",303858,en,Money Monster,11.134,6.4,1859
My Big Fat Greek Wedding 2,Uni.,59700000.0,29200000,2016,77,2016-03-25,My Big Fat Greek Wedding 2,"$18,000,000","$59,689,605","$92,096,558",17856,"[10749, 35, 10751]",302688,en,My Big Fat Greek Wedding 2,6.7139999999999995,5.8,593
Collateral Beauty,WB (NL),31000000.0,57500000,2016,13,2016-12-16,Collateral Beauty,"$36,000,000","$31,016,021","$85,309,093",17486,"[18, 10749]",345920,en,Collateral Beauty,12.857000000000001,7.2,3270
Collateral Beauty,WB (NL),31000000.0,57500000,2016,13,2016-12-16,Collateral Beauty,"$36,000,000","$31,016,021","$85,309,093",20746,"[18, 10749]",345920,en,Collateral Beauty,12.857000000000001,7.2,3270
War Dogs,WB,43000000.0,43200000,2016,45,2016-08-19,War Dogs,"$50,000,000","$43,034,523","$86,234,503",17543,"[35, 80, 18]",308266,en,War Dogs,10.654000000000002,6.8,2387
Nerve,LGF,38600000.0,46700000,2016,43,2016-07-27,Nerve,"$20,000,000","$38,583,626","$70,652,284",17464,"[9648, 12, 80]",328387,en,Nerve,14.508,7.1,4590
Ouija: Origin of Evil,Uni.,35100000.0,46600000,2016,75,2016-10-21,Ouija: Origin of Evil,"$9,000,000","$35,144,505","$81,831,866",17511,"[27, 53]",335796,en,Ouija: Origin of Evil,11.823,6.0,1416
Ouija: Origin of Evil,Uni.,35100000.0,46600000,2016,75,2016-10-21,Ouija: Origin of Evil,"$9,000,000","$35,144,505","$81,831,866",20777,"[27, 53]",335796,en,Ouija: Origin of Evil,11.823,6.0,1416
Manchester by the Sea,RAtt.,47700000.0,31300000,2016,30,2016-11-18,Manchester by the Sea,"$8,500,000","$47,695,371","$77,733,867",17436,[18],334541,en,Manchester by the Sea,16.637999999999998,7.5,3176
Manchester by the Sea,RAtt.,47700000.0,31300000,2016,30,2016-11-18,Manchester by the Sea,"$8,500,000","$47,695,371","$77,733,867",20683,[18],334541,en,Manchester by the Sea,16.637999999999998,7.5,3176
The Boss,Uni.,63300000.0,15600000,2016,17,2016-04-08,The Boss,"$29,000,000","$63,077,560","$78,652,207",17525,[35],323676,en,The Boss,11.442,5.8,822
Mike and Dave Need Wedding Dates,Fox,46000000.0,31100000,2016,73,2016-07-08,Mike and Dave Need Wedding Dates,"$33,000,000","$46,009,673","$75,898,100",17518,[35],316023,en,Mike and Dave Need Wedding Dates,11.675999999999998,6.0,1552
Kubo and the Two Strings,Focus,48000000.0,21900000,2016,22,2016-08-19,Kubo and the Two Strings,"$55,000,000","$48,023,088","$77,548,122",17472,"[16, 12, 10751]",313297,en,Kubo and the Two Strings,13.847000000000001,7.7,2029
13 Hours: The Secret Soldiers of Benghazi,Par.,52900000.0,16600000,2016,30,2016-01-15,13 Hours: The Secret Soldiers of Benghazi,"$50,000,000","$52,853,219","$69,411,370",17399,"[28, 18, 36, 53, 10752]",300671,en,13 Hours: The Secret Soldiers of Benghazi,21.486,7.0,1573
Fences,Par.,57700000.0,6700000,2016,37,2016-12-16,Fences,"$24,000,000","$57,682,904","$64,282,881",17490,[18],393457,en,Fences,12.753,6.8,1465
Fences,Par.,57700000.0,6700000,2016,37,2016-12-16,Fences,"$24,000,000","$57,682,904","$64,282,881",20747,[18],393457,en,Fences,12.753,6.8,1465
"Hail, Caesar!",Uni.,30500000.0,33100000,2016,22,2016-02-05,"Hail, Caesar!","$22,000,000","$30,080,225","$64,160,680",17497,"[35, 18, 9648]",270487,en,"Hail, Caesar!",12.312000000000001,5.9,2328
The Nice Guys,WB,36300000.0,26500000,2016,56,2016-05-20,The Nice Guys,"$50,000,000","$36,261,763","$59,596,747",17474,"[35, 80, 9648]",290250,en,The Nice Guys,13.743,7.1,4272
Zoolander 2,Par.,28800000.0,27900000,2016,64,2016-02-12,Zoolander 2,"$50,000,000","$28,848,693","$55,348,693",17483,[35],329833,en,Zoolander 2,12.997,4.7,1374
Barbershop: The Next Cut,WB (NL),54000000.0,1000000,2016,22,2016-04-15,Barbershop: The Next Cut,"$20,000,000","$54,030,051","$54,404,202",17487,[35],326423,en,Barbershop: The Next Cut,12.845999999999998,6.0,248
The Finest Hours,BV,27600000.0,24500000,2016,36,2016-01-29,The Finest Hours,"$70,000,000","$27,569,558","$49,252,761",17491,"[28, 18, 36, 53]",300673,en,The Finest Hours,12.673,6.4,943
Patriots Day,LGF,31900000.0,18700000,2016,69,2016-12-21,Patriots Day,"$40,000,000","$31,886,361","$52,837,989",17453,"[28, 18, 53, 80, 36]",388399,en,Patriots Day,15.435,6.9,1337
Patriots Day,LGF,31900000.0,18700000,2016,69,2016-12-21,Patriots Day,"$40,000,000","$31,886,361","$52,837,989",20702,"[28, 18, 53, 80, 36]",388399,en,Patriots Day,15.435,6.9,1337
Florence Foster Jenkins,Par.,27400000.0,21500000,2016,22,2016-08-12,Florence Foster Jenkins,"$29,000,000","$27,383,770","$56,000,339",17682,"[35, 18]",315664,en,Florence Foster Jenkins,8.453,6.7,849
Eddie the Eagle,Fox,15800000.0,30400000,2016,86,2016-02-26,Eddie the Eagle,"$23,000,000","$15,789,389","$45,060,480",17524,"[35, 18, 36, 12]",319888,en,Eddie the Eagle,11.482999999999999,7.2,1190
Blair Witch,LGF,20800000.0,24400000,2016,1,2016-09-16,Blair Witch,"$10,000,000","$20,777,061","$38,985,577",17590,"[53, 27]",351211,en,Blair Witch,9.772,5.0,1094
Blair Witch,LGF,20800000.0,24400000,2016,1,2016-09-16,Blair Witch,"$10,000,000","$20,777,061","$38,985,577",20877,"[53, 27]",351211,en,Blair Witch,9.772,5.0,1094
